Employee_ID,Department,Emails_Sent,Emails_Received,Meetings_Hours,Z_Score,Docs_Created,Sheets_Collaborated,Tasks_Completed,Week,Collaboration_Index,Productivity_Score,Communication_Load,Collaboration_Load
E0312,Marketing,51,69,11.25296487,0,7,7,17,8,1.142580604,1.387419305,120,14
E0313,Sales,56,76,13.50629939,1,7,4,20,5,0.758291257,1.378711376,132,11
E0314,HR,46,62,15.56404233,2,9,4,19,3,0.784832575,1.147062995,108,13
E0315,Engineering,51,70,10.68048353,0,9,8,23,3,1.455419201,1.969096566,121,17
E0316,Sales,44,85,3.641003131,-2,7,2,15,4,1.939235925,3.232059875,129,9
E0317,Sales,50,58,12.77024579,1,5,11,21,3,1.16192552,1.525027245,108,16
E0318,Marketing,55,76,10.63321151,0,10,2,19,1,1.031529427,1.633254926,131,12
E0319,Support,52,82,7.465252754,-1,5,4,18,9,1.063169673,2.126339345,134,9
E0320,Support,47,57,12.13319071,1,6,5,22,12,0.837572547,1.675145095,104,11
E0321,Operations,45,51,15.59599413,2,7,4,18,8,0.66281055,1.084599082,96,11
E0322,Marketing,43,67,10.62696778,0,4,4,22,3,0.688055575,1.892152831,110,8
E0323,HR,65,70,5.134564639,-2,11,5,22,1,2.608172045,3.586236562,135,16
E0324,Support,63,55,14.33227629,1,3,5,19,8,0.5217751,1.239215863,118,8
E0325,Engineering,52,73,10.06793331,0,7,3,16,12,0.903511046,1.445617673,125,10
E0326,Marketing,56,67,12.13764589,1,6,5,29,1,0.837288513,2.20739699,123,11
E0327,Sales,52,73,10.18603689,0,10,4,26,3,1.251560328,2.324326323,125,14
E0328,Engineering,50,59,11.36850588,0,12,6,23,11,1.455309168,1.859561714,109,18
E0329,Engineering,64,72,11.99704916,1,14,3,31,2,1.307989206,2.385156787,136,17
E0330,Sales,54,69,12.42084808,1,6,1,12,11,0.521576577,0.894131275,123,7
E0331,Marketing,54,58,10.43998568,0,5,2,17,3,0.611888878,1.486015847,112,7
E0332,Sales,44,50,7.718270295,-1,3,7,31,9,1.147016514,3.555751193,94,10
E0333,Operations,49,75,10.58104105,0,10,7,35,12,1.467916392,3.022180807,124,17
E0334,Engineering,40,73,12.36561171,1,10,3,22,7,0.972645344,1.646015198,113,13
E0335,Finance,45,74,7.73918157,-1,8,4,19,7,1.373126294,2.174116632,119,12
E0336,Finance,57,71,6.680054447,-1,4,6,29,9,1.302074102,3.776014897,128,10
E0337,HR,43,69,13.9990834,1,6,4,16,9,0.666707407,1.066731851,112,10
E0338,Support,49,71,15.07474442,2,5,7,31,2,0.746512647,1.928491004,120,12
E0339,Sales,62,85,10.1151159,0,13,7,18,1,1.799351457,1.619416312,147,20
E0340,Sales,62,80,11.80365956,1,7,5,21,12,0.937232042,1.640156074,142,12
E0341,HR,52,76,11.12734339,0,2,4,18,7,0.494749741,1.484249223,128,6
E0342,HR,35,73,3.460184659,-2,10,8,34,7,4.035707348,7.623002768,108,18
E0343,HR,53,67,10.62018054,0,3,4,15,12,0.602400279,1.290857741,120,7
E0344,Engineering,51,58,14.39791896,1,3,7,12,8,0.64943841,0.779326092,109,10
E0345,Operations,47,62,6.476874941,-1,8,5,19,2,1.738694321,2.541168623,109,13
E0346,Sales,55,64,6.202487231,-1,15,8,19,1,3.193341309,2.637977603,119,23
E0347,Engineering,38,61,7.808953557,-1,9,6,14,3,1.702812928,1.589292066,99,15
E0348,HR,48,83,8.577593315,0,10,4,16,11,1.46174509,1.670565817,131,14
E0349,Sales,46,74,12.00142771,1,9,5,30,11,1.076804818,2.307438896,120,14
E0350,Engineering,52,68,13.96192121,1,9,6,19,12,1.002545047,1.269890392,120,15
E0351,Operations,43,72,13.89154217,1,9,5,21,3,0.940130971,1.410196456,115,14
E0352,Engineering,52,73,11.96184181,1,12,8,15,12,1.542990595,1.157242946,125,20
E0353,Operations,50,68,5.22674054,-2,7,3,28,10,1.605976664,4.496734659,118,10
E0354,HR,62,77,5.214458674,-2,9,8,14,5,2.735556046,2.252810862,139,17
E0355,Operations,49,62,12.2025407,1,10,5,20,8,1.136144955,1.51485994,111,15
E0356,Sales,51,78,5.239038999,-2,7,8,20,1,2.404216419,3.205621892,129,15
E0357,HR,49,69,11.66606478,1,6,3,19,3,0.71056008,1.500071279,118,9
E0358,Sales,45,72,10.83249009,0,7,10,18,6,1.436722099,1.521235164,117,17
E0359,Finance,46,69,8.609617341,0,8,7,17,12,1.560936244,1.769061077,115,15
E0360,Marketing,64,70,2.360853411,-3,9,4,20,4,3.868065163,5.950869482,134,13
E0361,Operations,43,73,10.60534533,0,9,3,16,12,1.034006284,1.378675046,116,12
E0362,Marketing,44,86,11.53557036,0,6,6,15,10,0.957275948,1.196594935,130,12
E0363,Marketing,45,68,8.331679718,-1,11,3,27,9,1.500265807,2.89336977,113,14
E0364,Operations,49,71,6.724193618,-1,4,1,21,2,0.647316762,2.718730399,120,5
E0365,HR,43,64,10.88000577,0,4,5,22,3,0.75757539,1.851850952,107,9
E0366,Finance,53,72,5.643200942,-1,7,7,22,2,2.107417813,3.311656563,125,14
E0367,Sales,42,72,11.85058131,1,7,4,28,2,0.855992405,2.178889759,114,11
E0368,Engineering,56,65,13.16752873,1,4,7,15,11,0.776423342,1.058759102,121,11
E0369,Sales,59,71,4.119583167,-2,6,4,25,10,1.953284022,4.883210055,130,10
E0370,Engineering,47,64,8.415589669,-1,13,6,21,4,2.017929909,2.230343583,111,19
E0371,Sales,46,65,9.853694139,0,11,5,17,12,1.474152468,1.566286997,111,16
E0372,Operations,40,73,9.94180025,0,10,5,15,3,1.370889585,1.370889585,113,15
E0373,Finance,52,71,7.36302097,-1,7,4,22,8,1.315314172,2.630628343,123,11
E0374,Engineering,57,70,5.991213804,-1,3,8,17,6,1.573403462,2.431623532,127,11
E0375,Support,50,69,8.619580335,0,7,3,24,1,1.039546389,2.494911333,119,10
E0376,HR,41,58,11.93235435,1,10,4,19,6,1.08255617,1.469183374,99,14
E0377,Sales,53,58,11.71143412,1,11,2,19,3,1.022701284,1.494717262,111,13
E0378,Sales,48,87,11.74810553,1,12,3,18,3,1.176645421,1.411974505,135,15
E0379,Engineering,33,72,13.75296948,1,12,12,13,4,1.626791137,0.881178533,105,24
E0380,HR,50,75,6.857978179,-1,7,2,15,8,1.145332781,1.908887968,125,9
E0381,HR,48,63,8.8660705,0,7,4,24,7,1.114932232,2.432579414,111,11
E0382,Operations,65,71,9.445489367,0,12,10,27,3,2.106172265,2.58484778,136,22
E0383,Support,45,64,1.352556294,-3,11,6,22,1,7.226182022,9.351529676,109,17
E0384,Operations,39,72,10.67272593,0,8,5,22,6,1.113707293,1.884735419,111,13
E0385,Operations,47,68,9.911000279,0,8,6,15,1,1.283108756,1.374759382,115,14
E0386,Operations,52,66,6.590934853,-1,8,6,17,5,1.844305118,2.239513358,118,14
E0387,Operations,60,69,12.61387872,1,5,4,22,4,0.661090067,1.615997942,129,9
E0388,Operations,54,72,12.42431109,1,4,6,27,6,0.744917183,2.011276394,126,10
E0389,Finance,59,66,11.19948648,0,8,5,19,2,1.065618624,1.557442604,125,13
E0390,HR,59,71,4.873511821,-2,5,7,25,2,2.043070716,4.256397324,130,12
E0391,Operations,55,74,7.080973866,-1,8,6,28,12,1.732464457,3.464928914,129,14
E0392,HR,44,60,10.91210646,0,4,6,20,5,0.839482088,1.678964176,104,10
E0393,HR,57,68,8.389132261,-1,9,6,22,1,1.597591724,2.343134529,125,15
E0394,Marketing,56,56,9.307517256,0,6,8,12,12,1.358232022,1.164198876,112,14
E0395,Finance,41,73,6.696543174,-1,7,3,23,3,1.299284598,2.988354574,114,10
E0396,Operations,51,92,10.57572027,0,4,7,10,10,0.950264843,0.86387713,143,11
E0397,Sales,55,69,14.51437175,1,10,7,26,6,1.095758196,1.675865476,124,17
E0398,Engineering,60,75,10.97121599,0,11,4,28,1,1.253005543,2.338943681,135,15
E0399,Support,42,82,12.91373631,1,10,10,24,11,1.43742842,1.724914104,124,20
E0400,Sales,51,75,12.63283901,1,11,4,26,11,1.100284393,1.907159615,126,15
E0401,Finance,58,69,8.925428498,0,4,8,26,2,1.209015812,2.61953426,127,12
E0402,Engineering,62,76,9.443316013,0,7,4,27,2,1.05330529,2.585385712,138,11
E0403,Finance,43,56,14.4121089,1,9,2,23,10,0.713724518,1.492333084,99,11
E0404,HR,52,84,12.19761711,1,6,6,19,9,0.90925505,1.439653829,136,12
E0405,Engineering,56,57,12.88261196,1,8,7,17,7,1.080488315,1.224553423,113,15
E0406,HR,43,71,10.49981004,0,9,2,21,2,0.956537539,1.82611712,114,11
E0407,Sales,54,70,8.82413115,0,11,1,27,1,1.221482065,2.748334645,124,12
E0408,Sales,48,73,9.189253129,0,9,6,23,1,1.472139303,2.257280265,121,15
E0409,Engineering,64,67,14.13184087,1,2,6,22,11,0.528686501,1.453887877,131,8
E0410,Engineering,44,66,9.997569326,0,12,6,16,9,1.636725304,1.454866937,110,18
E0411,Operations,52,66,13.74294727,1,6,5,25,5,0.74611947,1.695726067,118,11
E0412,Finance,63,81,14.2154067,1,12,9,24,8,1.380179998,1.57734857,144,21
E0413,Operations,44,75,12.76182728,1,6,8,19,5,1.017306766,1.380630611,119,14
E0414,Finance,50,73,12.41094004,1,9,4,13,2,0.96935785,0.96935785,123,13
E0415,Operations,53,75,15.0907136,2,11,8,26,11,1.180805306,1.61583884,128,19
E0416,HR,33,74,7.463162698,-1,12,3,20,12,1.772387054,2.363182738,107,15
E0417,Engineering,49,79,8.763147243,0,5,4,14,1,0.92183389,1.433963829,128,9
E0418,Sales,69,75,6.22192442,-1,13,10,18,12,3.184746705,2.492410465,144,23
E0419,Finance,55,61,5.507665299,-2,10,4,23,7,2.151309165,3.534293628,116,14
E0420,Finance,51,72,9.867053787,0,4,2,23,7,0.55212757,2.116489018,123,6
E0421,Sales,44,66,10.80571453,0,5,4,16,9,0.762342676,1.355275868,110,9
E0422,Operations,51,83,11.51608054,0,4,2,20,6,0.479383301,1.597944335,134,6
E0423,Finance,61,75,7.908154213,-1,14,5,31,6,2.132877311,3.479957717,136,19
E0424,Support,44,84,8.760845415,0,4,8,22,1,1.229401705,2.253903127,128,12
E0425,HR,54,62,12.5402172,1,5,3,22,11,0.590832472,1.624789299,116,8
E0426,Engineering,45,74,5.618478797,-1,6,4,21,2,1.510921211,3.172934544,119,10
E0427,Sales,58,59,10.03802802,0,10,8,21,3,1.630726065,1.902513743,117,18
E0428,Engineering,49,78,13.9178242,1,7,8,25,12,1.005508565,1.675847608,127,15
E0429,Support,46,77,9.203188449,0,8,5,30,12,1.274111525,2.940257367,123,13
E0430,Finance,39,61,8.736515281,0,10,3,15,1,1.335179951,1.540592252,100,13
E0431,Finance,48,70,13.72850201,1,8,3,23,10,0.746851241,1.561598049,118,11
E0432,Support,60,73,5.758799058,-1,14,5,15,5,2.8111503,2.219329184,133,19
E0433,Sales,44,70,7.587914385,-1,5,7,16,10,1.397312486,1.863083315,114,12
E0434,HR,56,54,7.703182703,-1,9,8,22,8,1.953308414,2.527810888,110,17
E0435,Marketing,49,69,12.08264446,1,11,3,15,6,1.070120039,1.146557184,118,14
E0436,Sales,51,66,5.18782997,-2,11,2,20,8,2.100898063,3.232150866,117,13
E0437,Marketing,61,49,13.70085103,1,5,4,18,8,0.612209455,1.22441891,110,9
E0438,Support,60,64,9.920165834,0,7,6,26,9,1.190458112,2.380916224,124,13
E0439,Operations,58,71,13.13738706,1,6,8,14,8,0.990282005,0.990282005,129,14
E0440,Marketing,54,68,13.72247521,1,5,3,24,5,0.543386889,1.630160667,122,8
E0441,HR,44,67,7.643201849,-1,10,4,17,6,1.619770109,1.966863704,111,14
E0442,Operations,49,58,10.05501307,0,3,4,18,6,0.6331969,1.628220599,107,7
E0443,Marketing,47,86,9.315783703,0,5,1,22,9,0.581632978,2.132654254,133,6
E0444,Support,49,68,9.803664101,0,11,3,13,6,1.295856653,1.203295463,117,14
E0445,Operations,49,57,8.291201029,-1,9,5,17,3,1.506801969,1.829688105,106,14
E0446,Support,46,50,13.34249695,1,9,6,15,4,1.045842998,1.045842998,96,15
E0447,Marketing,48,83,9.441817304,0,12,4,19,10,1.53230032,1.81960663,131,16
E0448,Support,62,69,8.997608771,0,8,5,18,3,1.300310934,1.800430524,131,13
E0449,HR,41,79,13.37064023,1,6,3,12,8,0.626276899,0.835035865,120,9
E0450,Marketing,49,68,12.50851714,1,10,1,20,7,0.814301073,1.480547406,117,11
E0451,Marketing,55,66,10.86263603,0,5,6,24,8,0.927281253,2.023159098,121,11
E0452,Marketing,47,82,8.82283726,0,6,7,21,6,1.323446542,2.137875182,129,13
E0453,Sales,35,67,14.39383205,1,7,6,24,11,0.844494078,1.559065989,102,13
E0454,Sales,46,64,6.829452237,-1,9,7,16,3,2.043565695,2.043565695,110,16
E0455,Sales,44,70,13.21714948,1,5,6,16,5,0.773713466,1.125401405,114,11
E0456,HR,65,59,11.87935925,1,8,4,10,3,0.93172337,0.776436142,124,12
E0457,Operations,45,66,6.200790525,-1,7,7,13,10,1.944230977,1.805357336,111,14
E0458,Support,45,72,10.22171554,0,14,5,18,5,1.693145752,1.604032818,117,19
E0459,Finance,63,76,6.037767152,-1,5,7,20,9,1.70508625,2.841810416,139,12
E0460,Marketing,48,68,8.956295671,0,7,8,19,5,1.506584426,1.908340273,116,15
E0461,Support,59,71,10.84047786,0,12,5,13,6,1.435752864,1.09792866,130,17
E0462,Marketing,65,67,6.957089471,-1,9,7,20,7,2.010785484,2.513481855,132,16
E0463,HR,46,70,2.956660877,-2,8,5,15,12,3.285598742,3.791075472,116,13
E0464,Marketing,54,52,9.616738911,0,7,3,24,1,0.941908818,2.260581164,106,10
E0465,Sales,51,63,10.64366843,0,8,8,18,8,1.374137378,1.54590455,114,16
E0466,Finance,36,90,8.86907355,0,7,2,25,2,0.911939703,2.533165841,126,9
E0467,Engineering,51,72,9.953831628,0,6,4,18,8,0.912922559,1.643260606,123,10
E0468,Marketing,41,58,9.46115574,0,7,2,22,11,0.860325592,2.103018113,99,9
E0469,Support,43,73,6.946997861,-1,8,2,16,4,1.258336818,2.013338909,116,10
E0470,Sales,48,65,15.84135405,2,5,4,22,1,0.534398836,1.306308266,113,9
E0471,Engineering,44,71,10.95096265,0,10,7,32,7,1.422479552,2.677608568,115,17
E0472,Finance,45,51,8.722510541,0,5,3,17,9,0.822832741,1.748519575,96,8
E0473,Engineering,38,70,7.52564803,-1,7,7,18,9,1.642103914,2.111276461,108,14
E0474,Sales,45,59,8.807306641,0,11,7,23,4,1.83536629,2.345190259,104,18
E0475,Operations,46,72,8.905119452,0,4,5,19,12,0.908621046,1.918199987,118,9
E0476,Operations,59,76,10.11445883,0,11,5,23,8,1.439566266,2.069376507,135,16
E0477,Engineering,55,66,13.43861868,1,10,5,19,7,1.038880542,1.315915353,121,15
E0478,HR,54,64,7.586290456,-1,13,8,22,4,2.445759331,2.562224061,118,21
E0479,Support,44,59,10.53317217,0,6,6,13,8,1.040476967,1.127183381,103,12
E0480,Support,46,86,12.39891302,1,5,8,9,1,0.970227957,0.671696278,132,13
E0481,Engineering,51,51,7.978457658,-1,9,8,31,9,1.893420969,3.452708826,102,17
E0482,Marketing,47,59,7.961212699,-1,6,6,22,12,1.339104472,2.455024865,106,12
E0483,Marketing,40,56,5.472685271,-2,10,6,18,4,2.471926153,2.780916922,96,16
E0484,Support,58,84,15.04363282,2,12,3,15,1,0.934950343,0.934950343,142,15
E0485,Support,46,68,11.52377666,0,9,5,21,12,1.117873656,1.676810484,114,14
E0486,Operations,47,63,8.288858057,-1,12,8,16,12,2.153117194,1.722493756,110,20
E0487,HR,46,77,8.158943899,-1,4,6,16,9,1.091828939,1.746926302,123,10
E0488,Sales,40,65,6.905853505,-1,9,7,14,2,2.023816909,1.770839795,105,16
E0489,Marketing,59,63,10.47130109,0,5,5,24,2,0.871740696,2.09217767,122,10
E0490,Support,41,67,8.973548112,0,15,5,15,12,2.005304409,1.503978307,108,20
E0491,Operations,39,68,7.247844465,-1,4,3,19,11,0.848706596,2.303632189,107,7
E0492,Finance,53,65,7.684786199,-1,7,7,22,2,1.612014352,2.533165411,118,14
E0493,Operations,38,54,12.17715289,1,11,3,23,8,1.062444985,1.745445332,92,14
E0494,Marketing,49,80,8.855695972,0,5,8,21,6,1.319034195,2.130747545,129,13
E0495,Marketing,40,76,6.315836463,-1,7,6,16,8,1.776967004,2.187036312,116,13
E0496,Operations,47,65,10.19403799,0,8,3,22,12,0.982665952,1.965331904,112,11
E0497,Sales,50,75,7.94127375,-1,13,3,32,3,1.789454215,3.57890843,125,16
E0498,Engineering,49,70,11.93821745,1,8,6,19,9,1.082065598,1.468517597,119,14
E0499,Marketing,52,70,14.52082565,1,11,5,29,3,1.030872994,1.868457301,122,16
E0500,Operations,50,88,4.187656081,-2,7,6,16,4,2.505948698,3.084244551,138,13
E0501,Support,45,73,7.879177634,-1,3,6,16,2,1.013607382,1.80196868,118,9
E0502,Operations,39,82,10.41554935,0,3,5,19,2,0.700798512,1.664396467,121,8
E0503,HR,50,63,9.770641778,0,6,3,20,9,0.835604803,1.856899562,113,9
E0504,Engineering,49,71,13.7555534,1,4,4,15,2,0.542168754,1.016566414,120,8
E0505,Finance,43,62,9.942095574,0,6,5,20,6,1.005291895,1.827803446,105,11
E0506,Sales,56,78,10.61304829,0,6,6,25,5,1.033320425,2.152750886,134,12
E0507,Finance,52,80,11.29248931,0,8,6,18,10,1.138906827,1.464308778,132,14
E0508,Engineering,36,74,7.957470133,-1,7,7,23,3,1.562941298,2.567689276,110,14
E0509,Engineering,41,69,11.54559099,1,5,9,17,10,1.115929892,1.355057726,110,14
E0510,Engineering,56,63,11.21672585,0,6,1,17,6,0.572984946,1.391534869,119,7
E0511,Finance,41,73,10.30958331,0,5,8,20,3,1.149467637,1.768411749,114,13
E0512,Support,49,79,4.246709201,-2,7,5,19,9,2.287147913,3.621317529,128,12
E0513,Engineering,46,68,7.716992008,-1,13,4,13,6,1.950214017,1.491340131,114,17
E0514,Operations,53,74,10.55717322,0,9,6,22,5,1.297895231,1.903579672,127,15
E0515,Finance,53,60,9.714634976,0,7,9,17,7,1.493284656,1.586614947,113,16
E0516,Engineering,40,54,12.24695125,1,5,5,24,6,0.754890677,1.811737625,94,10
E0517,Operations,43,81,12.27092424,1,8,8,15,12,1.205643233,1.130290531,124,16
E0518,Support,48,67,11.03377308,0,8,6,14,11,1.163392388,1.163392388,115,14
E0519,HR,50,45,12.27138442,1,7,2,14,9,0.678150803,1.054901249,95,9
E0520,Support,54,71,11.50028219,0,10,5,21,7,1.19997291,1.679962075,125,15
E0521,Engineering,50,76,8.421100753,-1,10,6,19,1,1.698315348,2.016749475,126,16
E0522,Finance,57,64,9.98252168,0,5,1,21,12,0.546322618,1.912129164,121,6
E0523,Marketing,57,64,6.703428963,-1,11,6,17,4,2.206809472,2.206809472,121,17
E0524,Engineering,42,66,14.48018229,1,9,5,14,5,0.904382115,0.904382115,108,14
E0525,Marketing,47,79,6.236597541,-1,6,4,17,11,1.381864881,2.349170298,126,10
E0526,Operations,58,68,3.747663373,-2,14,6,25,2,4.212598583,5.265748229,126,20
E0527,HR,52,73,16.36199405,2,7,6,16,4,0.74876192,0.921553133,125,13
E0528,Sales,58,64,9.72143719,0,6,4,18,1,0.932710776,1.678879397,122,10
E0529,Support,52,66,12.68426373,1,12,5,22,9,1.242302862,1.607686057,118,17
E0530,HR,56,56,12.19881771,1,8,4,27,4,0.909172341,2.045637768,112,12
E0531,Engineering,62,82,13.13619463,1,9,3,21,9,0.848884747,1.485548307,144,12
E0532,Marketing,41,71,11.77340004,1,9,7,17,3,1.252603062,1.330890753,112,16
E0533,Support,61,68,11.79215027,1,8,1,21,5,0.703556463,1.641631747,129,9
E0534,Marketing,41,67,2.97998087,-2,8,4,20,6,3.015089869,5.025149781,108,12
E0535,Finance,49,60,7.109141028,-1,8,6,19,5,1.726446729,2.343034846,109,14
E0536,Marketing,46,60,2.116459017,-3,5,2,24,2,2.246138955,7.701047846,106,7
E0537,Finance,53,75,7.540237599,-1,10,2,17,10,1.405113132,1.990576937,128,12
E0538,Operations,46,81,8.400853299,-1,5,3,21,8,0.85098658,2.233839773,127,8
E0539,Support,51,66,9.650263464,0,6,1,18,1,0.657260736,1.690099035,117,7
E0540,Support,39,68,7.15680151,-1,7,3,24,1,1.225970742,2.942329781,107,10
E0541,Sales,60,60,8.942717104,0,9,6,17,4,1.508641938,1.709794196,120,15
E0542,Engineering,61,72,8.446324593,-1,15,2,24,8,1.799641737,2.540670688,133,17
E0543,Finance,57,58,11.03624287,0,7,6,16,6,1.08007126,1.329318474,115,13
E0544,Sales,44,61,12.27737662,1,4,6,22,8,0.75316083,1.656953826,105,10
E0545,Marketing,50,68,10.64262282,0,9,3,20,10,1.030695591,1.717825984,118,12
E0546,Marketing,38,77,11.89093253,1,7,5,20,6,0.930886883,1.551478138,115,12
E0547,Sales,38,75,10.57251965,0,7,2,20,10,0.777704448,1.728232106,113,9
E0548,Support,60,53,13.56100801,1,9,6,19,11,1.030148462,1.304854718,113,15
E0549,Marketing,46,69,15.5924407,2,5,4,25,6,0.54241568,1.506710222,115,9
E0550,Operations,46,67,2.66122546,-2,6,4,26,5,2.73132592,7.101447393,113,10
E0551,Operations,59,63,13.39961415,1,11,9,26,9,1.388926105,1.805603937,122,20
E0552,Sales,54,63,6.131197676,-1,8,4,25,7,1.68274679,3.50572248,117,12
E0553,Finance,55,71,10.55739588,0,5,2,23,12,0.605672772,1.99006768,126,7
E0554,Finance,40,76,10.7840657,0,12,1,20,2,1.103184616,1.697207102,116,13
E0555,Sales,45,60,11.82530838,1,7,6,13,12,1.013620852,1.013620852,105,13
E0556,Finance,39,69,9.847193694,0,11,2,22,2,1.19846666,2.028174348,108,13
E0557,Support,54,75,9.985357767,0,10,7,25,3,1.547514461,2.27575656,129,17
E0558,Support,46,60,11.03018929,0,4,6,13,10,0.831242116,1.080614751,106,10
E0559,Finance,57,93,8.961574514,0,5,3,13,9,0.803085897,1.305014582,150,8
E0560,Operations,44,66,4.301634245,-2,4,5,22,6,1.697589759,4.149663855,110,9
E0561,Finance,50,60,9.994739035,0,9,6,19,7,1.364288861,1.728099224,110,15
E0562,Support,46,94,7.753514123,-1,12,5,18,1,1.942077177,2.056317011,140,17
E0563,HR,56,75,7.497148959,-1,9,3,21,3,1.412238394,2.47141719,131,12
E0564,Engineering,49,67,7.205297111,-1,14,5,22,7,2.315577333,2.681194807,116,19
E0565,Marketing,34,68,4.086238873,-2,8,6,18,12,2.752525068,3.538960802,102,14
E0566,HR,63,71,8.800985622,0,9,7,21,6,1.632488876,2.142641649,134,16
E0567,Finance,45,66,10.00239481,0,4,6,15,11,0.908893034,1.363339551,111,10
E0568,Operations,52,73,12.30403123,1,10,4,21,9,1.052312623,1.578468935,125,14
E0569,Sales,51,68,8.227813525,-1,9,7,15,6,1.733888527,1.625520494,119,16
E0570,Finance,60,71,14.73254845,2,10,4,21,3,0.889874901,1.334812352,131,14
E0571,Operations,54,64,11.75127276,1,11,3,20,8,1.097929615,1.568470879,118,14
E0572,Engineering,51,79,6.636742124,-1,5,5,16,11,1.309458908,2.095134252,130,10
E0573,Finance,62,75,8.535146971,0,12,4,18,9,1.678002452,1.887752759,137,16
E0574,Support,58,61,16.06463093,2,16,6,20,2,1.289216279,1.172014799,119,22
E0575,Sales,63,82,12.27985726,1,6,9,23,2,1.129530213,1.731946327,145,15
E0576,Operations,46,64,8.419346994,-1,10,8,15,5,1.910960496,1.59246708,110,18
E0577,Operations,51,67,12.67796847,1,6,5,17,11,0.804212996,1.24287463,118,11
E0578,Operations,46,66,6.216350795,-1,12,5,23,6,2.35576131,3.187206478,112,17
E0579,Engineering,47,74,8.341968445,-1,8,3,22,7,1.177482033,2.354964067,121,11
E0580,Finance,49,77,3.010165876,-2,6,8,20,7,3.491127408,4.987324869,126,14
E0581,Engineering,42,60,11.81111468,1,5,3,16,5,0.624457762,1.248915523,102,8
E0582,Marketing,50,72,6.503324406,-1,9,3,22,11,1.599291108,2.932033697,122,12
E0583,Marketing,59,64,9.758267094,0,13,6,19,9,1.766083686,1.766083686,123,19
E0584,Finance,87,71,5.3606934,-2,4,7,21,3,1.729371204,3.301526843,158,11
E0585,Support,52,73,10.60124774,0,6,6,25,2,1.034371498,2.154940621,125,12
E0586,Engineering,49,63,9.777529926,0,6,5,25,1,1.020642028,2.319640973,112,11
E0587,Sales,49,72,5.578489024,-1,7,6,21,9,1.976137674,3.192222397,121,13
E0588,Operations,55,63,8.567985324,0,9,1,19,5,1.045152105,1.985788999,118,10
E0589,Operations,43,58,10.39959177,0,9,6,19,3,1.315836594,1.666726352,101,15
E0590,Finance,45,72,11.33554163,0,10,5,18,2,1.215998491,1.459198189,117,15
E0591,Support,40,70,14.74990496,2,13,0,13,6,0.825401806,0.825401806,110,13
E0592,Marketing,46,75,13.65362441,1,8,4,20,2,0.81891003,1.364850049,121,12
E0593,Marketing,54,72,7.91484765,-1,10,4,20,3,1.570413825,2.243448322,126,14
E0594,Operations,52,68,7.878256659,-1,2,6,26,11,0.901077802,2.928502858,120,8
E0595,Finance,43,89,5.708081009,-1,12,7,21,4,2.832404673,3.130552534,132,19
E0596,Engineering,47,69,6.97078296,-1,9,9,19,10,2.258247413,2.383705603,116,18
E0597,Marketing,40,73,12.58046623,1,6,5,17,3,0.809986919,1.251797966,113,11
E0598,Engineering,46,79,5.232650745,-2,10,8,14,10,2.88801679,2.246235281,125,18
E0599,Support,54,61,9.535215389,0,7,2,24,12,0.854277741,2.278073975,115,9
E0600,Marketing,41,73,9.095349874,0,5,6,20,4,1.089610577,1.98111014,114,11
